date,open,close,high,low,volume,money,factor,turnover,turnover_free
2021-05-10,27.13,26.82,27.43,26.8,7846.8,22784.9,0.9306037473976404,,0.0
2021-05-11,26.8,27.24,27.33,26.68,6450.71,18766.142,0.9316005471956224,,0.0
2021-05-12,27.24,27.08,27.24,26.75,6093.32,17664.148,0.9312242090784044,,0.0
2021-05-13,26.8,26.35,27.19,26.35,8237.0,23669.762,0.929453262786596,,0.0
2021-05-14,26.6,26.05,26.6,25.55,13581.03,37891.619,0.928698752228164,,0.0
2021-05-17,26.0,27.68,28.48,25.3,23373.39,67210.291,0.9326145552560648,,0.0
2021-05-18,26.74,26.88,27.07,26.18,18438.18,52965.856,0.9307479224376732,,0.0
2021-05-19,26.84,26.45,26.92,26.45,11101.19,31741.215,0.929701230228471,,0.0
2021-05-20,26.55,26.42,26.86,26.25,8934.36,25533.921,0.9296270232230824,,0.0
2021-05-21,26.5,26.1,26.6,26.03,7996.16,22588.738,0.9288256227758008,,0.0
2021-05-24,26.3,25.97,26.3,25.8,6431.71,18021.588,0.9284948158741508,,0.0
2021-05-25,25.81,26.22,26.37,25.81,7231.66,20332.2,0.9291282778171508,,0.0
2021-05-26,26.24,26.7,26.9,26.11,11711.95,33554.312,0.9303135888501742,,0.0
2021-05-27,27.35,27.58,29.13,27.35,27170.93,82117.888,0.9323867478025692,,0.0
2021-05-28,27.53,26.86,27.98,26.81,15905.68,46444.796,0.9306999306999308,,0.0
2021-05-31,26.58,27.38,27.45,26.58,10916.05,31787.955,0.9319264805990468,,0.0
2021-06-01,27.39,27.62,27.8,27.2,10324.12,30496.124,0.9324780553679946,,0.0
2021-06-02,27.5,27.69,27.96,27.1,12328.92,36492.945,0.9326372515998652,,0.0
2021-06-03,27.35,27.33,27.9,27.33,9335.59,27357.739,0.9398211829436038,,0.0
2021-06-04,27.33,27.06,27.74,27.05,8596.21,25011.599,0.9392572023602916,,0.0
2021-06-07,27.07,27.2,27.45,26.98,6100.59,17612.773,0.9395509499136442,,0.0
2021-06-08,27.34,26.76,27.37,26.73,8103.56,23304.55,0.938618028761838,,0.0
2021-06-09,26.89,26.73,27.04,26.57,5310.34,15152.175,0.9385533707865168,,0.0
2021-06-10,26.69,26.55,26.88,26.37,8410.03,23841.99,0.9381625441696112,,0.0
2021-06-11,26.57,27.17,27.63,26.56,14267.1,41291.499,0.939488243430152,,0.0
2021-06-15,27.31,26.63,27.38,26.44,8675.18,24797.307,0.938336856941508,,0.0
2021-06-16,26.6,26.33,26.93,26.13,6401.4,18026.089,0.9376780626780626,,0.0
2021-06-17,26.33,26.23,26.55,25.96,7952.14,22199.356,0.9374553252323088,,0.0
2021-06-18,26.2,27.17,27.44,26.08,12720.48,36629.299,0.939488243430152,,0.0
2021-06-21,26.93,27.33,27.45,26.8,11109.58,32190.438,0.9398211829436038,,0.0
2021-06-22,27.25,27.5,27.63,27.09,10417.9,30317.49,0.9401709401709402,,0.0
2021-06-23,27.5,27.98,28.0,27.17,14804.89,43397.854,0.941136898755466,,0.0
2021-06-24,29.75,28.95,31.75,28.92,46385.67,147339.009,0.9429967426710096,,0.0
2021-06-25,28.05,28.04,28.94,27.86,26536.37,79426.238,0.941255454850621,,0.0
2021-06-28,27.85,27.84,28.28,27.53,11049.0,32749.399,0.9408583981074689,,0.0
2021-06-29,27.6,28.03,28.82,27.6,14330.96,42986.172,0.9412357286769644,,0.0
2021-06-30,27.75,27.67,27.87,27.26,12671.35,37089.786,0.9405166553365056,,0.0
2021-07-01,27.38,26.8,27.77,26.8,9712.0,28194.235,0.9387040280210156,,0.0
2021-07-02,26.8,26.44,26.91,26.25,7994.57,22598.694,0.937921248669741,,0.0
2021-07-05,26.35,26.79,26.85,26.35,6003.57,17045.032,0.9386825508058864,,0.0
2021-07-06,26.8,27.07,27.07,26.63,7532.76,21530.784,0.9392782789729356,,0.0
2021-07-07,27.01,27.51,27.62,26.85,9199.49,26812.231,0.9401913875598086,,0.0
2021-07-08,28.04,26.97,28.11,26.96,9344.15,27210.175,0.939066852367688,,0.0
2021-07-09,26.93,27.52,27.86,26.77,10170.83,29712.134,0.9402118209771096,,0.0
2021-07-12,27.75,27.61,27.81,27.31,7993.82,23399.507,0.9403950953678474,,0.0
2021-07-13,27.55,27.76,27.93,27.55,8916.11,26276.497,0.9406980684513724,,0.0
2021-07-14,27.66,27.07,27.75,27.06,9259.76,26888.993,0.9392782789729356,,0.0
2021-07-15,27.22,26.52,27.22,26.33,9316.55,26394.519,0.93809692253272,,0.0
2021-07-16,26.77,26.38,26.77,26.38,4443.51,12563.903,0.9377888375399928,,0.0
2021-07-19,26.45,26.12,26.51,26.02,6256.41,17437.983,0.9372084678866164,,0.0
2021-07-20,25.87,25.97,26.21,25.68,5707.52,15780.755,0.9368686868686869,,0.0
2021-07-21,26.08,26.14,26.69,26.03,5304.21,14877.393,0.9372534958766584,,0.0
2021-07-22,26.28,26.48,26.54,25.98,6563.32,18427.544,0.9380092100602196,,0.0
2021-07-23,26.48,25.69,26.54,25.6,8349.0,23119.92,0.9362244897959184,,0.0
2021-07-26,25.69,24.66,25.69,24.27,10126.58,26988.537,0.933737220749716,,0.0
2021-07-27,24.59,24.68,25.21,24.39,7183.98,19047.23,0.9337873628452515,,0.0
2021-07-28,25.11,23.83,25.11,23.55,9100.76,23319.668,0.9315871774824082,,0.0
2021-07-29,24.08,24.13,24.47,23.96,7610.06,19766.577,0.9323802163833076,,0.0
2021-07-30,24.13,24.54,24.85,23.85,7301.73,19175.849,0.9334347660707494,,0.0
2021-08-02,24.72,25.19,25.28,24.43,7417.6,19778.553,0.9350408314773572,,0.0
2021-08-03,25.19,25.34,25.54,25.08,7715.53,20914.684,0.9354005167958656,,0.0
2021-08-04,25.29,25.45,25.62,25.15,5807.07,15758.237,0.9356617647058824,,0.0
2021-08-05,25.45,25.04,25.45,24.94,6853.13,18393.883,0.9346771183277344,,0.0
2021-08-06,25.25,25.15,25.63,24.94,6384.73,17284.271,0.9349442379182156,,0.0
2021-08-09,25.15,26.63,26.81,25.09,14123.86,39207.079,0.938336856941508,,0.0
2021-08-10,26.21,26.66,27.23,26.13,16099.75,45643.798,0.9384019711369236,,0.0
2021-08-11,26.67,26.39,26.75,26.15,8936.6,25148.393,0.9378109452736318,,0.0
2021-08-12,26.39,26.25,26.65,26.2,7071.94,19891.259,0.9375,,0.0
2021-08-13,26.25,26.45,26.51,26.06,6726.29,18878.659,0.9379432624113476,,0.0
2021-08-16,26.85,27.45,27.75,26.15,19169.81,55373.431,0.940068493150685,,0.0
2021-08-17,27.45,26.36,27.45,26.15,13859.26,39622.123,0.9377445748843828,,0.0
2021-08-18,26.16,26.34,26.72,25.9,9096.56,25499.374,0.9377002491990032,,0.0
2021-08-19,26.26,25.69,26.6,25.65,8361.66,23199.463,0.9362244897959184,,0.0
2021-08-20,25.99,25.05,25.99,24.92,7185.74,19321.945,0.9347014925373134,,0.0
2021-08-23,24.92,26.75,27.13,24.92,18269.34,51537.814,0.9385964912280702,,0.0
2021-08-24,26.75,27.31,27.61,26.75,18567.27,53917.402,0.9397797660013764,,0.0
2021-08-25,27.49,27.74,27.97,27.05,17589.28,51714.53,0.9406578501186844,,0.0
2021-08-26,27.44,27.55,27.85,27.26,12100.17,35394.303,0.940273037542662,,0.0
2021-08-27,27.25,26.63,27.55,26.44,13757.02,39123.956,0.938336856941508,,0.0
2021-08-30,27.09,26.01,27.22,25.75,12622.13,35246.559,0.9369596541786744,,0.0
